period,value
19707,1178.96903208
19708,1217.88799009
19709,1206.95884271
19710,1220.28326934
19711,1220.57277019
19712,1227.80295478
19713,1242.97886681
19714,1208.72822066
19715,1221.04068236
19716,1225.67775563
19717,1228.59039626
19718,1230.57882436
19719,1242.81209509
19720,1228.95917649
19721,1249.02738491
19722,1262.35611519
19723,1256.44788086
19724,1242.52858488
19725,1261.36515682
19726,1246.3389195
19727,1266.57718402
19728,1242.51433116
19729,1251.67417078
19730,1260.61636742
19731,1235.8643021
19732,1228.72267039
19733,1260.18652695
19734,1241.47372
19735,1236.91406696
19736,1251.93282376
19737,1244.33721968
19738,1254.31109737
19739,1238.92058667
19740,1242.09766392
19741,1210.60481762
19742,1222.06019371
19743,1214.71314051
19744,1209.59546065
19745,1211.64051013
19746,1227.82267059
19747,1192.32093621
19748,1192.85628332
19749,1197.48063838
19750,1183.06757501
19751,1175.48714326
19752,1200.14234058
19753,1184.52643524
19754,1183.03434291
19755,1156.64012046
19756,1165.03343297
19757,1165.72327028
19758,1133.86235401
19759,1134.76871241
19760,1134.99629663
19761,1126.53361207
19762,1115.8664843
19763,1120.20391926
19764,1117.98949441
19765,1084.38275627
19766,1078.50589265
19767,1088.84214381
19768,1072.20692145
19769,1070.99237915
19770,1062.89144757
19771,1058.32379989
19772,1037.61520709
19773,1027.00425271
19774,1021.29461987
19775,1020.70237696
19776,986.218831142
19777,993.668992002
19778,963.389413156
19779,953.788983164
19780,969.35735431
19781,945.65506057
19782,931.877819582
19783,939.525177979
19784,914.987919343
19785,919.578028124
19786,886.569137962
19787,879.711837315
19788,893.591956187
19789,862.690497516
19790,858.574172008
19791,850.834647468
19792,836.936336844
19793,839.687377589
19794,811.09577821
19795,798.574274876
19796,780.028382711
19797,775.242302069
19798,763.621619716
19799,742.450937452
19800,758.33345568
19801,741.204851875
19802,734.329919497
19803,711.653306458
19804,719.638067627
19805,704.813261718
19806,701.62168649
19807,670.294624425
19808,643.852975638
19809,642.349781712
19810,635.117947394
19811,636.992804065
19812,640.422603505
19813,597.061056933
19814,617.839260222
19815,573.53370837
19816,585.074762517
19817,579.447785523
19818,540.881081389
19819,528.671973072
19820,537.811441664
19821,536.781842215
19822,511.708159325
19823,512.266637004
19824,509.147445763
19825,488.096271236
19826,463.001660206
19827,481.291184664
19828,444.800699062
19829,466.297605179
19830,434.488622818
19831,447.173682741
19832,423.959456796
19833,417.439249293
19834,400.237948723
19835,395.582112196
19836,397.981646828
19837,405.813153584
19838,384.683526953
19839,383.905653135
19840,366.707059277
19841,351.258222465
19842,366.512837565
19843,332.873567862
19844,353.965650501
19845,334.156563694
19846,333.629304225
19847,313.769499794
19848,317.885727114
19849,313.392534321
19850,308.461739237
19851,321.306516472
19852,285.650593889
19853,276.477156387
19854,279.159931507
19855,269.731443605
19856,266.344594338
19857,291.418093966
19858,278.559375034
19859,285.713366719
19860,252.34481827
19861,281.48472693
19862,256.802206733
19863,244.019796223
19864,243.759385863
19865,256.667248056
19866,271.004466198
19867,259.191492305
19868,270.914151665
19869,251.831952487
19870,257.622828598
19871,251.124969847
19872,234.340304305
19873,259.997396957
19874,258.10290803
19875,268.64303107
19876,260.894174755
19877,258.790026747
19878,265.678016991
19879,274.634906931
19880,252.968280315
19881,265.132361499
19882,251.614611088
19883,247.43133999
19884,267.009307093
19885,251.038325584
19886,263.319923304
19887,284.409780242
19888,261.782825785
19889,264.616817904
19890,274.345677954
19891,288.965156709
19892,311.177315884
19893,315.368684317
19894,301.194591833
19895,297.665159064
19896,328.910543848
19897,320.703440179
19898,331.076499604
19899,353.991139967
19900,325.864906592
19901,354.027545304
19902,337.429548119
19903,346.936658007
19904,350.049813501
19905,359.254648863
19906,400.469901463
19907,404.496882467
19908,407.702821319
19909,416.995741534
19910,400.531641557
19911,434.318509597
19912,423.726925891
19913,429.559770163
19914,439.76736348
19915,448.042924674
19916,456.087789529
19917,473.608903901
19918,484.377581984
19919,490.88956024
19920,518.882506008
19921,500.093648035
19922,521.635369802
19923,512.797342671
19924,552.593024682
19925,530.714344258
19926,542.468617133
19927,548.853720541
19928,585.896725859
19929,603.066329441
19930,597.447870533
19931,604.248708523
19932,626.813839427
19933,625.118761235
19934,647.86643749
19935,670.444117996
19936,677.282218812
19937,686.686077953
19938,686.280643401
19939,702.728103585
19940,702.560249602
19941,737.028828512
19942,739.53037949
19943,749.76667437
19944,749.253247122
19945,744.867373374
19946,770.63690309
19947,776.484533971
19948,783.666332593
19949,790.729319886
19950,819.44558416
19951,834.407772164
19952,845.450073241
19953,860.074509574
19954,863.288158783
19955,854.250385966
19956,885.800530315
19957,893.555652744
19958,884.524707975
19959,897.54130361
19960,918.219172255
19961,931.933750913
19962,945.575632357
19963,959.347854912
19964,957.317414168
19965,964.497166532
19966,990.543872423
19967,974.000821373
19968,987.136820255
19969,991.15670454
19970,1036.8726596
19971,1030.22493137
19972,1040.01730445
19973,1028.35323898
19974,1062.45187954
19975,1068.01475425
19976,1084.71503607
19977,1067.91994971
19978,1105.32141978
19979,1090.82318629
19980,1093.09189321
19981,1092.91052274
19982,1129.5440524
19983,1108.53116261
19984,1125.35072706
19985,1123.52704921
19986,1130.24989698
19987,1151.33138699
19988,1176.02291072
19989,1163.77472135
19990,1159.11015675
19991,1173.08302792
19992,1187.18585982
19993,1177.32470121
19994,1177.75369502
19995,1205.24974879
19996,1204.19681389
19997,1224.65666098
19998,1219.45853982
19999,1202.88316104
20000,1226.68476321
20001,1227.52689987
20002,1246.82825785
20003,1217.01002068
20004,1233.16103821
20005,1231.43580441
20006,1222.68649482
20007,1233.04686022
20008,1237.03277069
20009,1263.29452384
20010,1257.21438567
20011,1233.36667635
20012,1266.74584207
20013,1263.74238682
20014,1229.91660921
20015,1257.5771366
20016,1263.79306245
20017,1253.92954306
20018,1239.58142264
20019,1268.82279166
20020,1257.69319625
20021,1251.26409786
20022,1263.93779734
20023,1225.99286125
20024,1242.05815706
20025,1260.21479582
20026,1224.23916055
20027,1215.82274854
20028,1219.54982134
20029,1225.77125109
20030,1225.97713923
20031,1224.51330311
20032,1202.82745698
20033,1232.07854028
20034,1225.78571226
20035,1218.87601651
20036,1186.39665886
20037,1189.49843703
20038,1179.14429549
20039,1175.66751364
20040,1166.26486591
20041,1178.5658078
20042,1177.56411586
20043,1158.29738686
20044,1149.29051438
20045,1166.52241306
20046,1126.92229652
20047,1137.05358906
20048,1122.16630403
20049,1125.39567529
20050,1117.3778121
20051,1094.89215715
20052,1103.54779405
20053,1088.5850035
20054,1103.31385318
20055,1070.96973379
20056,1059.51595012
20057,1082.49880384
20058,1048.11460129
20059,1027.32107539
20060,1045.26474124
20061,1015.10315986
20062,1009.12770637
20063,1013.19060609
20064,1019.8264117
20065,976.742482447
20066,973.860035087
20067,970.55664271
20068,946.639229762
20069,970.894927557
20070,939.017679108
20071,945.64875645
20072,940.857522219
20073,927.448666736
20074,890.0271173
20075,882.808469026
20076,890.426617861
20077,871.309064757
20078,855.756622438
20079,858.822530842
20080,855.309085136
20081,833.140962551
20082,812.351219325
20083,823.294139216
20084,774.678305611
20085,801.979175855
20086,768.269341705
20087,753.016918284
20088,751.691563632
20089,724.94027858
20090,718.354081284
20091,713.106405941
20092,715.350747685
20093,676.410042229
20094,686.493653237
20095,655.515466467
20096,666.334675968
20097,635.48464667
20098,637.215539786
20099,621.011453043
20100,632.229111546
20101,605.006643569
20102,615.442774727
20103,603.450794939
20104,560.888911276
20105,587.613760897
20106,554.178104001
20107,532.315779155
20108,552.910595232
20109,521.780958101
20110,533.99059367
20111,498.889366333
20112,504.770201455
20113,471.212536125
20114,469.262266668
20115,479.487853322
20116,449.237829207
20117,458.767086005
20118,435.655158437
20119,448.791164648
20120,431.413855046
20121,410.138327842
20122,427.363339845
20123,400.302938408
20124,398.857202753
20125,396.967464399
20126,381.429443275
20127,375.837808483
20128,382.815285507
20129,340.848811697
20130,353.10996219
20131,333.915165452
20132,340.241023682
20133,329.766997984
20134,309.998248109
20135,303.96243465
20136,299.656764295
20137,320.305810242
20138,302.927377349
20139,297.686166296
20140,310.572027692
20141,309.780978086
20142,272.719855388
20143,265.112446535
20144,275.986264239
20145,283.597605415
20146,269.606192909
20147,265.942512021
20148,258.441308014
20149,284.112018251
20150,255.369095181
20151,266.859252726
20152,247.462740944
20153,240.264484954
20154,235.057931165
20155,270.069347043
20156,245.161881527
20157,258.317364421
20158,265.139451818
20159,264.608797835
20160,257.047983066
20161,249.459487453
20162,256.895314546
20163,245.581271032
20164,235.663541367
20165,264.852027738
20166,254.941044117
20167,252.146593154
20168,251.609532584
20169,268.792856605
20170,260.992125839
20171,267.165985073
20172,284.147595645
20173,268.9953116
20174,280.069400207
20175,273.791242231
20176,288.006804496
20177,299.117570623
20178,271.093525249
20179,295.427249032
20180,297.796782962
20181,317.348384726
20182,314.923059632
20183,313.837551381
20184,332.920028074
20185,325.266501764
20186,334.203288561
20187,337.32892469
20188,323.584497996
20189,334.524003229
20190,344.767819539
20191,345.90155071
20192,371.259266562
20193,382.077101648
20194,366.399444208
20195,371.504690585
20196,396.03510591
20197,415.69594322
20198,411.961592983
20199,429.494527094
20200,415.712628518
20201,454.989883618
20202,438.588697087
20203,464.501257073
20204,452.512070954
20205,458.354745368
20206,483.741142931
20207,492.999883741
20208,517.630485586
20209,498.39717785
20210,499.723141114
20211,533.206217068
20212,531.798868608
20213,546.46293128
20214,555.343789205
20215,559.576029464
20216,580.859550735
20217,573.93708066
20218,585.79929192
20219,614.644349036
20220,609.959178864
20221,624.78131581
20222,638.800067045
20223,658.325679278
20224,652.041284746
20225,661.074169619
20226,688.184913953
20227,697.871806502
20228,711.060624461
20229,724.862919548
20230,729.57352158
20231,756.984635959
20232,733.141438515
20233,779.293072976
20234,790.881807501
20235,802.661718166
20236,793.741963478
20237,795.826182214
20238,816.339636012
20239,809.417010206
20240,819.972532379
20241,860.714153565
20242,863.461705363
20243,870.203369731
20244,869.064695421
20245,883.955365577
20246,887.970810855
20247,914.650913243
20248,936.106435136
20249,915.254559119
20250,944.883824231
20251,970.146063391
20252,979.713244754
20253,963.733398509
20254,965.426658576
20255,1008.99703497
20256,996.636696111
20257,1008.71671825
20258,1001.69180476
20259,1020.96138842
20260,1017.72364434
20261,1049.88373087
20262,1057.82950376
20263,1051.7280152
20264,1086.09607557
20265,1084.3750989
20266,1079.09456222
20267,1110.88322141
20268,1090.30656857
20269,1122.72959719
20270,1101.23055343
20271,1137.64856996
20272,1152.30576498
20273,1153.51868547
20274,1134.76954582
20275,1152.79818679
20276,1154.43292203
20277,1179.24584244
20278,1168.13721704
20279,1193.45360921
20280,1198.10163873
20281,1182.97027778
20282,1192.41211514
20283,1191.86050505
20284,1220.28005097
20285,1194.79201544
20286,1222.09692231
20287,1212.80770965
20288,1228.86559667
20289,1237.88850256
20290,1229.73773301
20291,1248.30451432
20292,1215.82316702
20293,1251.27114649
20294,1223.04457083
20295,1250.34498677
20296,1259.89274612
20297,1263.01915302
20298,1233.55557384
20299,1241.00026129
20300,1252.64385197
20301,1263.5263656
20302,1237.83175508
20303,1264.96047719
20304,1254.01486146
20305,1262.04638174
20306,1235.33226171
20307,1257.75075864
20308,1265.2554105
20309,1247.22453542
20310,1231.80481084
20311,1259.10277302
20312,1255.68111685
20313,1248.80882633
20314,1230.29761993
20315,1237.82862882
20316,1249.65461598
20317,1223.76136225
20318,1209.00498015
20319,1212.58013676
20320,1221.33321726
20321,1217.50972786
20322,1196.4785141
20323,1197.1894563
20324,1214.00839732
20325,1194.05649653
20326,1202.09952579
20327,1184.84937557
20328,1172.50220684
20329,1193.63851892
20330,1176.09808105
20331,1160.92159368
20332,1148.21823871
20333,1134.33652538
20334,1146.76982656
20335,1152.50838127
20336,1116.4293518
20337,1106.83609877
20338,1116.34953036
20339,1117.21005422
20340,1103.48432269
20341,1083.34298847
20342,1075.07006092
20343,1090.50742557
20344,1083.35526603
20345,1058.28063515
20346,1036.1660098
20347,1048.62395661
20348,1032.95718051
20349,1014.99850458
20350,1031.61355143
20351,995.438484722
20352,994.218962107
20353,991.572632101
20354,968.781604765
20355,984.827305541
20356,953.513597059
20357,969.113780534
20358,955.121082631
20359,943.102138564
20360,923.622466267
20361,925.077390313
20362,882.169626802
20363,899.109790312
20364,872.48676015
20365,853.369039084
20366,868.303807372
20367,849.629759664
20368,845.617971895
20369,821.275168457
20370,800.838408072
20371,808.919933859
20372,778.489177976
20373,773.619033279
20374,761.011826558
20375,747.226247399
20376,738.779063631
20377,756.375253057
20378,720.940636314
20379,710.271276123
20380,725.964189865
20381,677.107826262
20382,669.965265619
20383,669.149167744
20384,681.482004907
20385,653.901197452
20386,634.627509096
20387,639.741553026
20388,630.85211321
20389,594.40261324
20390,600.819233622
20391,580.878395267
20392,575.838172322
20393,580.811573057
20394,568.228544708
20395,545.583580216
20396,537.460028494
20397,538.106312723
20398,506.070597548
20399,492.932084635
20400,490.978083519
20401,476.55934036
20402,482.798700892
20403,486.065546336
20404,470.3562295
20405,447.965062124
20406,444.1019369
20407,418.066172429
20408,433.682052438
20409,412.089188689
20410,407.763380093
20411,420.750512145
20412,393.72543177
20413,385.775309098
20414,375.349522707
20415,365.906713549
20416,383.220706914
20417,377.019158549
20418,358.679783978
20419,332.705690849
20420,354.871274787
20421,337.195061162
20422,319.259577295
20423,319.307106942
20424,318.214103438
20425,294.384324084
20426,320.390008052
20427,314.129985127
20428,297.661533309
20429,302.522839934
20430,273.85042506
20431,266.826785308
20432,265.102667792
20433,273.39490235
20434,259.219478563
20435,259.598493706
20436,284.146726283
20437,270.807453045
20438,246.143608265
20439,274.917931383
20440,256.988468833
20441,251.873871176
20442,254.698620116
20443,245.208135677
20444,257.001703683
20445,258.992449002
20446,267.723707757
20447,233.953103475
20448,231.321995667
20449,248.952509323
20450,245.517818456
20451,238.393704635
20452,268.397075475
20453,249.655030838
20454,267.471081725
20455,248.323922306
20456,275.972717853
20457,264.163326681
20458,267.85745197
20459,251.620095569
20460,274.460885445
20461,280.440127348
20462,271.88464427
20463,270.06335327
20464,298.899339529
20465,295.947058285
20466,296.72031956
20467,288.12634348
20468,287.251868143
20469,291.261277323
